id,parameter_set_id,source,qualifier,amount,units
47113,3936,Incentive,max,70.0000,$/Unit
47114,5550,Incentive,,125.0000,$
47115,7317,Incentive,max,1000.0000,$/ton
47116,7318,Incentive,max,300.0000,$/Unit
47117,7319,Incentive,max,400.0000,$/Unit
47118,7320,Incentive,min,40.0000,$/Unit
47119,7320,Incentive,max,45.0000,$/Unit
47120,7321,Incentive,,400.0000,$/Unit
47121,7322,Incentive,max,200.0000,$
47122,7323,Incentive,max,250.0000,$
47123,7324,Incentive,max,600.0000,$
47124,7325,Incentive,,60.0000,"% of cost"
47125,7325,Incentive,max,50.0000,$
47126,7326,Incentive,min,0.0110,"$/square foot"
47127,7326,Incentive,max,0.1500,"$/square foot"
47128,7327,Incentive,,60.0000,"% of cost"
47129,7327,Incentive,max,200.0000,$
47144,7329,Incentive,,200.0000,$/ton
47145,7330,Incentive,,25.0000,$
47146,7331,Incentive,,150.0000,$
47147,7332,Incentive,min,1.5000,$/Unit
47148,7332,Incentive,max,4.0000,$/Unit
47149,7333,Incentive,min,25.0000,$
47150,7333,Incentive,max,300.0000,$
47151,7334,Incentive,min,200.0000,$
47152,7334,Incentive,max,1200.0000,$
47153,7335,Incentive,,25.0000,$
47154,7336,Incentive,,500.0000,$
47155,3589,Incentive,min,325.0000,$/Unit
47156,3589,Incentive,max,400.0000,$
47157,7337,Incentive,max,75.0000,$
47158,4027,Incentive,,50.0000,$/Unit
47159,4029,Incentive,min,20.0000,$/Unit
47160,4029,Incentive,max,50.0000,$/Unit
47161,4032,Incentive,min,150.0000,$/Unit
47162,4032,Incentive,max,300.0000,$/Unit
47163,6405,Incentive,min,250.0000,$/Unit
47164,6405,Incentive,max,400.0000,$/Unit
47165,6406,Incentive,,200.0000,$/Unit
47166,6407,Incentive,,25.0000,$/Unit
47167,7338,Incentive,min,1050.0000,$
47168,7339,Incentive,,500.0000,$
47169,7340,Incentive,,50.0000,"% of cost"
47170,7340,Incentive,max,10.0000,$/Unit
47171,7341,Incentive,min,20.0000,$
47172,7341,Incentive,max,200.0000,$
47247,6379,Incentive,min,150.0000,$/Unit
47248,6379,Incentive,max,300.0000,$/Unit
47299,1007,Incentive,min,790.0000,$/Unit
47300,1007,Incentive,max,1750.0000,$/Unit
47301,1008,Incentive,,180.0000,$/Unit
47302,1008,Incentive,max,800.0000,$
47303,1009,Incentive,min,90.0000,$/Unit
47304,1009,Incentive,max,600.0000,$/Unit
47305,1010,Incentive,max,100.0000,$/Unit
47306,1010,Incentive,min,60.0000,$/Unit
47307,1011,Incentive,min,180.0000,$/Unit
47308,1011,Incentive,max,300.0000,$/Unit
47309,5622,Incentive,min,80.0000,$/Unit
47310,5622,Incentive,max,180.0000,$/Unit
47311,7354,Incentive,max,50.0000,"% of cost"
47312,7354,Incentive,max,10.0000,$/Unit
47313,7355,Incentive,,220.0000,$/Unit
47314,7356,Incentive,min,500.0000,$
47315,7356,Incentive,max,750.0000,$
47341,6374,Incentive,min,250.0000,$/ton
47342,6374,Incentive,max,1500.0000,$/ton
47343,6375,Incentive,min,500.0000,$/Unit
47344,6375,Incentive,max,1500.0000,$/Unit
47345,6376,Incentive,max,750.0000,$/Unit
47346,7360,Incentive,,300.0000,$/Unit
47347,7361,Incentive,,200.0000,$
47348,7362,Incentive,,650.0000,$
47349,7363,Incentive,,750.0000,$
47350,7364,Incentive,,85.0000,$/Unit
47351,7365,Incentive,,1.7000,"$/square foot"
47352,7366,Incentive,min,50.0000,$/Unit
47353,7366,Incentive,max,100.0000,$/Unit
47368,2767,Incentive,,10.0000,$/Unit
47369,2767,Incentive,max,100.0000,$/Unit
47370,2768,Incentive,,75.0000,$
47371,2768,Incentive,max,500.0000,$
47372,2769,Incentive,,20.0000,$/Unit
47373,2770,Incentive,,25.0000,$/Unit
47374,2770,Incentive,max,50.0000,$
47375,2771,Incentive,,25.0000,$/Unit
47376,2772,Incentive,,10.0000,$
47377,2772,Incentive,max,200.0000,$
47378,2773,Incentive,,15.0000,$/Unit
47379,7350,Incentive,min,150.0000,$
47380,7350,Incentive,max,350.0000,$
47381,7352,Incentive,,75.0000,$
47382,7367,Incentive,,40.0000,$/Unit
47394,1519,Incentive,min,100.0000,$
47395,1519,Incentive,max,500.0000,$
47396,1521,Incentive,min,10.0000,$/Unit
47397,1521,Incentive,max,100.0000,$/Unit
47398,1522,Incentive,,50.0000,$/Unit
47399,7368,Incentive,min,25.0000,$
47400,7368,Incentive,max,50.0000,$
47401,7369,Incentive,min,50.0000,$
47402,7369,Incentive,max,200.0000,$
47403,7370,Incentive,,15.0000,$/Unit
47404,7371,Incentive,,40.0000,$/Unit
47415,739,Incentive,min,35.0000,$/motor
47416,739,Incentive,max,5400.0000,$/motor
47417,740,Incentive,min,400.0000,$/Unit
47418,740,Incentive,max,8000.0000,$/Unit
47419,5581,Incentive,min,0.5000,$/Unit
47420,5581,Incentive,max,145.0000,$/Unit
47421,5582,Incentive,min,15.0000,$/Unit
47422,5582,Incentive,max,40.0000,$/Unit
47423,5583,Incentive,max,200.0000,$/Unit
47457,1507,Incentive,,150.0000,$/Unit
47458,1509,Incentive,min,150.0000,$/Unit
47459,1509,Incentive,max,350.0000,$/Unit
47460,1510,Incentive,,20.0000,$/Unit
47461,1511,Incentive,,150.0000,$/Unit
47462,7374,Incentive,max,500.0000,$
47463,7374,Incentive,min,25.0000,$
47464,7375,Incentive,min,25.0000,$
47465,7375,Incentive,max,300.0000,$
47466,7376,Incentive,,25.0000,$
47467,7377,Incentive,,25.0000,$
47468,7378,Incentive,,500.0000,$/kW
47469,7378,System,max,4.0000,kW
47470,7379,Incentive,,1000.0000,$
47481,595,Incentive,min,15.0000,$/Unit
47482,595,Incentive,max,2700.0000,$/Unit
47483,596,Incentive,min,200.0000,$/Unit
47484,596,Incentive,max,8000.0000,$/Unit
47485,597,Incentive,,0.0450,"$/kWh (1 year)"
47486,598,Incentive,,50.0000,$/Unit
47487,292,Incentive,min,25.0000,$/Unit
47488,292,Incentive,max,40.0000,$/Unit
47489,293,Incentive,min,25.0000,$/Unit
47490,293,Incentive,max,40.0000,$/Unit
47491,294,Incentive,min,25.0000,$/Unit
47492,294,Incentive,max,75.0000,$/Unit
47493,295,Incentive,min,15.0000,$/Unit
47494,295,Incentive,max,40.0000,$/Unit
47495,296,Incentive,min,100.0000,$/Unit
47496,296,Incentive,max,2200.0000,$/Unit
47497,297,Incentive,min,25.0000,$/Unit
47498,297,Incentive,max,200.0000,$
47499,5167,Incentive,,50.0000,"% of cost"
47500,5168,Incentive,,50.0000,$/Unit
47501,5169,Incentive,,200.0000,$/ton
47502,7386,Incentive,min,60.0000,$
47503,7386,Incentive,max,400.0000,$
47504,7387,Incentive,min,10.0000,$
47505,7387,Incentive,max,100.0000,$
47506,323,Incentive,min,15.0000,$/Unit
47507,323,Incentive,max,2700.0000,$/Unit
47508,324,Incentive,min,200.0000,$/Unit
47509,324,Incentive,max,8000.0000,$/Unit
47510,325,Incentive,,0.0450,"$/kWh (1 year)"
47511,5175,Incentive,min,25.0000,$/Unit
47512,5175,Incentive,max,65.0000,$/Unit
47513,6308,Incentive,,50.0000,$/Unit
47523,7388,Incentive,min,0.0200,"$/kWh (1 year)"
47524,7388,Incentive,max,0.0800,"$/kWh (1 year)"
47525,7388,Incentive,max,40.0000,"% of cost"
47736,646,Incentive,max,350000.0000,$
47737,646,Incentive,min,50000.0000,$
47744,76,Incentive,max,50.0000,"% of cost"
47745,76,Incentive,max,100.0000,$
47785,3476,Incentive,min,125.0000,$/ton
47786,3476,Incentive,max,300.0000,$/ton
47787,3477,Incentive,,800.0000,$/ton
47788,3478,Incentive,max,250.0000,$
47789,3478,Incentive,max,500.0000,$
47790,6436,Incentive,min,75.0000,$/ton
47791,6436,Incentive,max,200.0000,$/ton
47792,7389,Incentive,min,200.0000,$
47793,7389,Incentive,max,500.0000,$
47846,61,Incentive,,200.0000,$/ton
47847,63,Incentive,,150.0000,$/Unit
47848,64,Incentive,,40.0000,$/horsepower
47849,4997,Incentive,,270.0000,"$/kW peak demand reduction"
47850,4999,Incentive,min,15.0000,$/ton
47851,4999,Incentive,max,50.0000,$/ton
47852,5000,Incentive,min,70.0000,$/motor
47853,5000,Incentive,max,1000.0000,$/motor
47854,5001,Incentive,,50.0000,$/Unit
47855,5007,Incentive,min,1.5000,$/Unit
47856,5007,Incentive,max,175.0000,$/Unit
47857,6293,Incentive,,35.0000,$/horsepower
47858,6294,Incentive,,0.4000,"$/square foot"
47859,623,Incentive,min,15.0000,$/motor
47860,623,Incentive,max,2700.0000,$/motor
47861,624,Incentive,,0.0450,"$/first year kWh savings"
47862,5464,Incentive,min,75.0000,$/Unit
47863,5464,Incentive,max,1000.0000,$/Unit
47864,5465,Incentive,min,200.0000,$/horsepower
47865,5465,Incentive,max,8000.0000,$/horsepower
47866,5466,Incentive,,50.0000,$/Unit
47867,5467,Incentive,min,25.0000,$/Unit
47868,5467,Incentive,max,65.0000,$/Unit
47885,5025,Incentive,max,525.0000,$/kW
47886,5028,Incentive,min,0.7500,$/Unit
47887,5028,Incentive,max,10.0000,$/Unit
47888,5032,Incentive,min,100.0000,$
47889,5032,Incentive,max,400.0000,$
47890,5033,Incentive,max,60.0000,"% of cost"
47891,5034,Incentive,min,7.0000,$/ton
47892,5034,Incentive,max,10.0000,$/ton
47896,5268,Incentive,max,0.1649,"$/kWh (20 years)"
47897,5268,System,max,1.0000,MW
47898,5268,System,min,200.0000,kW
47900,5039,Incentive,max,60.0000,"% of cost"
47903,7390,Incentive,max,50.0000,"% of cost"
47934,978,Incentive,min,200.0000,$/ton
47935,978,Incentive,max,400.0000,$/ton
47936,979,Incentive,,25.0000,$/Unit
47937,980,Incentive,min,25.0000,$/Unit
47938,980,Incentive,max,50.0000,$/Unit
47939,981,Incentive,,125.0000,$/Unit
47940,981,Incentive,max,300.0000,$/Unit
47941,982,Incentive,min,30.0000,$/ton
47942,982,Incentive,max,40.0000,$/ton
47943,985,Incentive,,40.0000,$/horsepower
47944,6287,Incentive,,25.0000,$/Unit
47945,7391,Incentive,min,200.0000,$/ton
47946,7391,Incentive,max,500.0000,$/ton
47947,7392,Incentive,min,200.0000,$/Unit
47948,7392,Incentive,max,1500.0000,$/Unit
47961,4325,Incentive,,15.0000,$/ton
47962,4326,Incentive,min,200.0000,$/ton
47963,4326,Incentive,max,400.0000,$/ton
47964,4327,Incentive,min,5.0000,$/Unit
47965,4327,Incentive,max,15.0000,$/Unit
47966,4328,Incentive,,30.0000,$/horsepower
47967,4330,Incentive,,50.0000,$/Unit
47968,6285,Incentive,,100.0000,$/Unit
47969,6286,Incentive,min,100.0000,$
47970,6286,Incentive,max,1000.0000,$
47971,7393,Incentive,min,2.0000,$/Unit
47972,7393,Incentive,max,120.0000,$/Unit
47973,7394,Incentive,,0.2000,"$/first year kWh savings"
47974,3273,Incentive,,2.0000,$/MBTUh
47975,3274,Incentive,min,2.0000,$/MBTUh
47976,3274,Incentive,max,3.0000,$/MBTUh
47977,3275,Incentive,,75.0000,$/Unit
47978,7395,Incentive,,1.5000,$/therm
47979,4308,Incentive,,100.0000,$/ton
47980,4309,Incentive,,150.0000,$/ton
47981,4310,Incentive,,200.0000,$/ton
47982,6280,Incentive,,40.0000,$/horsepower
47983,6281,Incentive,,300.0000,$/kW
47984,6281,Incentive,max,75.0000,"% of cost"
47993,4300,Incentive,min,5.0000,$/Unit
47994,4300,Incentive,max,250.0000,$/Unit
47995,4301,Incentive,,20.0000,$/Unit
47996,4302,Incentive,,40.0000,$/horsepower
47997,1347,Incentive,max,50.0000,%
47998,1347,Incentive,min,30.0000,%
47999,3772,Incentive,max,1000.0000,$
48015,4249,Incentive,min,250.0000,$/Unit
48016,4249,Incentive,max,500.0000,$/Unit
48017,4250,Incentive,min,750.0000,$/Unit
48018,4250,Incentive,max,2500.0000,$/Unit
48019,4251,Incentive,,50.0000,"% of cost"
48020,4251,Incentive,max,50.0000,$/Unit
48021,4252,Incentive,min,125.0000,$/Unit
48022,4252,Incentive,max,1000.0000,$/Unit
48023,4253,Incentive,,300.0000,$/Unit
48024,4254,Incentive,,50.0000,"% of cost"
48025,4254,Incentive,max,250.0000,$
48026,6278,Incentive,min,15.0000,$/Unit
48027,6278,Incentive,max,1000.0000,$/Unit
48028,6279,Incentive,min,0.2000,"$/square foot"
48029,6279,Incentive,max,0.3000,"$/square foot"
48030,6276,Incentive,max,100.0000,$
48031,6277,Incentive,,895.0000,$
48032,7396,Incentive,min,200.0000,$
48033,7396,Incentive,max,400.0000,$
48070,3663,Incentive,max,30.0000,"% of cost"
48071,3663,Incentive,max,500.0000,$
48072,3664,Incentive,max,100.0000,$
48073,3665,Incentive,,250.0000,$/Unit
48074,4712,Incentive,min,50.0000,$/Unit
48075,4712,Incentive,max,85.0000,$/Unit
48076,4713,Incentive,min,300.0000,$
48077,4713,Incentive,max,350.0000,$
48078,4715,Incentive,min,25.0000,$
48079,4715,Incentive,max,100.0000,$
48080,4718,Incentive,,0.2500,"$/square foot"
48081,4720,Incentive,,80.0000,$/Unit
48082,7401,Incentive,,35.0000,$
48083,7402,Incentive,,1500.0000,$
48084,7403,Incentive,,4.8600,"$/square foot"
48085,7404,Incentive,,25.0000,$
48086,1069,Incentive,min,30.0000,$/Unit
48087,1069,Incentive,max,40.0000,$/Unit
48088,1070,Incentive,min,550.0000,$/Unit
48089,1070,Incentive,max,700.0000,$/Unit
48090,1073,Incentive,max,8.0000,$/bulb
48091,1073,Incentive,,50.0000,"% of cost"
48092,6259,Incentive,,550.0000,$/ton
48093,7405,Incentive,,30.0000,$/Unit
48094,7406,Incentive,min,1000.0000,$/Unit
48095,7406,Incentive,max,3500.0000,$/Unit
48096,7407,Incentive,min,25.0000,$/Unit
48097,7407,Incentive,max,75.0000,$/Unit
48098,7408,Incentive,,50.0000,"% of cost"
48099,7408,Incentive,max,500.0000,$
48100,132,Incentive,,250.0000,$/Unit
48101,133,Incentive,,25.0000,$/Unit
48102,134,Incentive,max,1500.0000,$
48105,2728,Incentive,,200.0000,$/Unit
48106,2728,Incentive,max,400.0000,$
48196,2984,Incentive,,75.0000,$/Unit
48197,2985,Incentive,,75.0000,$/Unit
48198,1295,Incentive,,500.0000,$/Unit
48199,2986,Incentive,,1200.0000,$/Unit
48200,2987,Incentive,,500.0000,$/Unit
48201,2988,Incentive,,500.0000,$/Unit
48202,5206,System,,300.0000,$
48203,111,Incentive,min,50.0000,$/Unit
48204,111,Incentive,max,60.0000,$/Unit
48205,113,Incentive,min,50.0000,$/Unit
48206,113,Incentive,max,740.0000,$/Unit
48207,4947,Incentive,max,500.0000,$/ton
48208,4947,Incentive,min,250.0000,$/ton
48209,4947,Incentive,max,2000.0000,$
48210,4948,Incentive,,50.0000,$/Unit
48211,4949,Incentive,,50.0000,"% of cost"
48212,4949,Incentive,max,8.0000,$/Unit
48213,7410,Incentive,min,675.0000,$
48214,7410,Incentive,max,4800.0000,$
48215,7411,Incentive,min,25.0000,$/Unit
48216,7411,Incentive,max,50.0000,$/Unit
48217,7412,Incentive,,100.0000,$/Unit
48218,4965,Incentive,min,500.0000,$
48219,4965,Incentive,max,50000.0000,$
48220,4836,Incentive,min,5.0000,$/Unit
48221,4836,Incentive,max,20.0000,$/Unit
48222,4837,Incentive,,15.0000,$/ton
48223,6258,Incentive,min,6.0000,"$/linear foot"
48224,6258,Incentive,max,8.0000,"$/linear foot"
48225,7413,Incentive,min,200.0000,$
48226,7413,Incentive,max,1000.0000,$
48227,7414,Incentive,,1400.0000,$/MBTUh
48228,7415,Incentive,min,120.0000,$/Unit
48229,7415,Incentive,max,11600.0000,$/Unit
48230,7416,Incentive,,4000.0000,$/MBTUh
48231,7417,Incentive,min,10.0000,$
48232,7417,Incentive,max,2200.0000,$
48233,7418,Incentive,min,400.0000,$
48234,7418,Incentive,max,10500.0000,$
48235,7419,Incentive,min,125.0000,$
48236,7419,Incentive,max,250.0000,$
48237,4950,Incentive,max,700.0000,$
48238,4950,Incentive,min,400.0000,$
48239,4951,Incentive,max,550.0000,$
48240,4951,Incentive,min,250.0000,$
48241,4954,Incentive,min,400.0000,$
48242,4954,Incentive,max,700.0000,$
48243,4955,Incentive,,300.0000,$/ton
48244,4957,Incentive,,25.0000,$
48245,4958,Incentive,,400.0000,$
48246,4959,Incentive,,125.0000,$
48247,4960,Incentive,,200.0000,$
48248,4961,Incentive,min,100.0000,$
48249,4961,Incentive,max,550.0000,$
48250,4962,Incentive,,15.0000,$
48251,4964,Incentive,,30.0000,$
48252,6260,Incentive,min,550.0000,$/Unit
48253,6260,Incentive,max,700.0000,$/Unit
48254,7420,Incentive,,50.0000,"% of cost"
48255,7420,Incentive,max,8.0000,$/Unit
48256,7421,Incentive,min,1000.0000,$
48257,7421,Incentive,max,3500.0000,$
48258,7422,Incentive,min,250.0000,$/ton
48259,7422,Incentive,max,550.0000,$/ton
48260,7423,Incentive,,500.0000,$
48261,3756,Incentive,,1000.0000,$/ton
48262,3759,Incentive,min,150.0000,$/Unit
48263,3759,Incentive,,700.0000,$/Unit
48264,3760,Incentive,,80.0000,$/Unit
48265,3761,Incentive,min,60.0000,$/Unit
48266,3761,Incentive,max,80.0000,$/Unit
48267,3763,Incentive,min,3.0000,$/horsepower
48268,3763,Incentive,max,16.0000,$/horsepower
48269,3764,Incentive,,50.0000,"% of cost"
48270,3764,Incentive,max,8.0000,$/Unit
48271,7424,Incentive,,25.0000,$/Unit
48296,5207,Incentive,,575.0000,$/Unit
48297,5207,Incentive,max,575.0000,$
48298,2512,Incentive,max,2000.0000,$/ton
48299,7429,Incentive,,85.0000,$/Unit
48300,7430,Incentive,min,100.0000,$
48301,7430,Incentive,max,300.0000,$
48302,7431,Incentive,,500.0000,$
48303,7432,Incentive,,1000.0000,$
48304,7433,Incentive,,50.0000,$
48305,7434,Incentive,,1.0000,"$/square foot"
48306,5146,Incentive,,25.0000,"% of cost"
48307,5146,Incentive,max,500.0000,$
48308,3056,Incentive,,100.0000,%
48309,3056,Incentive,max,2000.0000,$
48314,2740,Incentive,min,50000.0000,$/MBTUh
48315,2740,Incentive,max,100000.0000,$/MBTUh
48316,2742,Incentive,,20.0000,$/Unit
48317,7435,Incentive,,1000.0000,$/Unit
48318,3634,Incentive,min,30.0000,$/Unit
48319,3634,Incentive,max,40.0000,$/Unit
48320,3636,Incentive,,30.0000,$/Unit
48321,3637,Incentive,min,30.0000,$/Unit
48322,3637,Incentive,max,375.0000,$/Unit
48323,7436,Incentive,min,675.0000,$
48324,7436,Incentive,max,2400.0000,$
48325,7437,Incentive,min,250.0000,$/ton
48326,7437,Incentive,max,500.0000,$/ton
48334,3746,Incentive,min,30.0000,$/Unit
48335,3746,Incentive,max,40.0000,$/Unit
48336,3747,Incentive,min,20.0000,$/Unit
48337,3748,Incentive,,30.0000,$/Unit
48338,3749,Incentive,,8.0000,$/horsepower
48339,3753,Incentive,max,150.0000,$/Unit
48340,3753,Incentive,min,100.0000,$/Unit
48341,6254,Incentive,max,500.0000,$
48342,7438,Incentive,min,300.0000,$/ton
48343,7438,Incentive,max,450.0000,$/ton
48344,7439,Incentive,,500.0000,$/ton
48353,39,Incentive,,1.0000,$/W
48354,39,Incentive,max,10000.0000,$
48355,43,Incentive,min,1.5000,$/Unit
48356,43,Incentive,max,60.0000,"% of cost"
48357,44,Incentive,min,0.3000,$/W
48358,44,Incentive,max,60.0000,"% of cost"
48359,45,Incentive,min,3700.0000,$/Unit
48360,45,Incentive,max,6470.0000,$
48361,46,Incentive,min,78.0000,$/Unit
48362,46,Incentive,max,2823.0000,$/Unit
48363,47,Incentive,min,75.0000,$/Unit
48364,47,Incentive,max,500.0000,$
48365,48,Incentive,min,25.0000,$/Unit
48366,48,Incentive,max,1000.0000,$/Unit
48367,4450,Incentive,min,20.0000,$/Unit
48368,4450,Incentive,max,53.0000,$/Unit
48369,4451,Incentive,min,90.0000,$/Unit
48370,4451,Incentive,max,4015.0000,$/Unit
48371,4452,Incentive,min,500.0000,$/Unit
48372,4452,Incentive,max,2000.0000,$/Unit
48373,4453,Incentive,min,2.0000,"$/linear foot"
48374,4453,Incentive,max,450.0000,"$/linear foot"
48375,4454,Incentive,,100.0000,$/Unit
48376,4455,Incentive,min,0.0050,$/BTU
48377,4456,Incentive,min,175.0000,$/Unit
48378,4457,Incentive,min,79.0000,$/ton
48381,7441,Incentive,,1.5000,"$/square foot"
48383,2506,Incentive,max,999999.9999,$
48439,7455,Incentive,,100.0000,"% of cost"
48440,7456,Incentive,,65.0000,$
48441,7457,Incentive,,200.0000,$/Unit
48442,7458,Incentive,min,200.0000,$/Unit
48443,7458,Incentive,max,300.0000,Years
48444,7459,Incentive,,100.0000,$/Unit
48445,7460,Incentive,,25.0000,$/Unit
48446,7461,Incentive,min,150.0000,$/Unit
48447,7461,Incentive,max,300.0000,$/Unit
48448,7462,Incentive,,350.0000,$/Unit
48449,2066,Incentive,max,1500.0000,$
48450,2067,Incentive,max,500.0000,$
48451,2068,Incentive,,300.0000,$
48452,2068,Incentive,,1500.0000,$
48462,1422,Incentive,,100.0000,$/Unit
48463,1423,Incentive,,250.0000,$/Unit
48464,6019,Incentive,,300.0000,$/Unit
48465,7463,Incentive,min,200.0000,$
48466,7463,Incentive,max,300.0000,$
48467,7464,Incentive,min,300.0000,$
48468,7464,Incentive,max,400.0000,$
48469,7465,Incentive,,400.0000,$
48470,7466,Incentive,,350.0000,$
48471,470,Incentive,max,7500.0000,$
48478,5333,Incentive,,75.0000,$/Unit
48479,5334,Incentive,max,8.0000,$/fixture
48480,5340,Incentive,,75.0000,"% of cost"
48481,5340,Incentive,max,7500.0000,$
48482,6054,Incentive,min,150.0000,$/Unit
48483,6054,Incentive,max,400.0000,$/Unit
48485,3837,Incentive,,500.0000,$/Unit
48486,7467,Incentive,min,275.0000,$
48487,7467,Incentive,max,725.0000,$
48488,7468,Incentive,,600.0000,$
48489,7469,Incentive,min,300.0000,$
48490,7469,Incentive,max,400.0000,$
48491,7470,Incentive,min,0.3250,"$/square foot"
48492,7470,Incentive,max,0.4250,"$/square foot"
48493,7471,Incentive,,50.0000,$
48494,7472,Incentive,,25.0000,$
48495,7473,Incentive,min,75.0000,$
48496,7473,Incentive,max,200.0000,$
48497,3057,Incentive,min,25.0000,$
48498,3057,Incentive,max,85.0000,$
48499,3059,Incentive,min,300.0000,$/Unit
48500,3059,Incentive,max,450.0000,$
48501,3060,Incentive,max,1000.0000,$/Unit
48502,3063,Incentive,,50.0000,%
48503,3063,Incentive,max,4000.0000,$
48504,3328,Incentive,max,50.0000,$/Unit
48505,3330,Incentive,max,6000.0000,$
48506,5664,Incentive,,25.0000,$
48507,5665,Incentive,max,350.0000,$
48510,4003,Incentive,min,250.0000,$/Unit
48511,4003,Incentive,max,750.0000,$
48514,3610,Incentive,,250.0000,$/Unit
48515,6191,Incentive,,750.0000,$
48516,6189,Incentive,max,750.0000,$/Unit
48517,6190,Incentive,max,750.0000,$
48518,3601,Incentive,max,750.0000,$
48519,6188,Incentive,max,750.0000,$/Unit
48520,6186,Incentive,max,750.0000,$
48521,6187,Incentive,max,750.0000,$
48522,4441,Incentive,max,750.0000,$/Unit
48523,4444,Incentive,max,750.0000,$
48528,7474,Incentive,min,3.0000,"$/square foot"
48529,7474,Incentive,max,4.0000,"$/square foot"
48532,2404,Incentive,max,500.0000,$
48533,2405,Incentive,max,200.0000,$
48546,2558,Incentive,max,350.0000,$/Unit
48547,2559,Incentive,,250.0000,$/Unit
48548,2561,Incentive,max,100.0000,$/Unit
48549,2562,Incentive,,300.0000,$/Unit
48550,7475,Incentive,max,450.0000,$/Unit
48551,7476,Incentive,max,450.0000,$/Unit
48555,3140,Incentive,max,225.0000,$/Unit
48556,3141,Incentive,max,200.0000,$/Unit
48557,3142,Incentive,,50.0000,$/Unit
48558,3125,Incentive,max,300.0000,$
48559,3128,Incentive,max,250.0000,$
48560,5872,Incentive,,350.0000,$
48561,3112,Incentive,max,9000.0000,$
48562,5869,Incentive,,250.0000,$
48563,5870,Incentive,min,300.0000,$
48564,5870,Incentive,max,350.0000,$
48565,5871,Incentive,,350.0000,$/Unit
48566,3087,Incentive,max,250.0000,$
48567,3091,Incentive,,350.0000,$
48568,5868,Incentive,max,450.0000,$
48569,3100,Incentive,,300.0000,$
48570,3101,Incentive,min,400.0000,$/Unit
48571,3101,Incentive,max,500.0000,$
